x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-115.000E-03,-2.404020E+00,-35.176E-03,+1.988065E+00,+281.683E-03
-110.000E-03,-2.404020E+00,-20.101E-03,+5.505653E+00,+283.693E-03
-105.000E-03,-2.444221E+00,-20.101E-03,+9.173995E+00,+293.744E-03
-100.000E-03,-2.404020E+00,-20.101E-03,+7.817211E+00,+287.714E-03
-95.000E-03,-2.404020E+00,-20.101E-03,+3.998116E+00,+287.714E-03
-90.000E-03,-2.424121E+00,-30.151E-03,+480.528E-03,+287.714E-03
-85.000E-03,-2.444221E+00,-20.101E-03,-3.187814E+00,+295.754E-03
-80.000E-03,-2.404020E+00,-0.0E+00,-6.856156E+00,+287.714E-03
-75.000E-03,-2.434171E+00,-20.101E-03,-10.423995E+00,+281.683E-03
-70.000E-03,-2.424121E+00,-20.101E-03,-7.961683E+00,+287.714E-03
-65.000E-03,-2.434171E+00,-20.101E-03,-4.293342E+00,+289.724E-03
-60.000E-03,-2.404020E+00,-20.101E-03,-826.005E-03,+295.754E-03
-55.000E-03,-2.404020E+00,-25.126E-03,+2.842337E+00,+287.714E-03
-50.000E-03,-2.424121E+00,-20.101E-03,+6.410176E+00,+291.734E-03
-45.000E-03,-2.404020E+00,-20.101E-03,+10.179020E+00,+301.784E-03
-40.000E-03,-2.444221E+00,-20.101E-03,+6.812186E+00,+287.714E-03
-35.000E-03,-2.414070E+00,-35.176E-03,+3.194096E+00,+287.714E-03
-30.000E-03,-2.404020E+00,-20.101E-03,-423.995E-03,+287.714E-03
-25.000E-03,-2.404020E+00,-15.075E-03,-3.991834E+00,+297.764E-03
-20.000E-03,-2.404020E+00,-0.0E+00,-7.459171E+00,+295.754E-03
-15.000E-03,-2.444221E+00,-40.201E-03,-10.675251E+00,+289.724E-03
-10.000E-03,-2.404020E+00,-30.151E-03,-7.157663E+00,+295.754E-03
-5.000E-03,-2.404020E+00,-20.101E-03,-3.489322E+00,+297.764E-03
-0.0E+00,-2.404020E+00,-20.101E-03,-21.985E-03,+303.794E-03
+5.000E-03,-2.404020E+00,-35.176E-03,+3.646357E+00,+295.754E-03
+10.000E-03,-2.424121E+00,-30.151E-03,+7.314699E+00,+295.754E-03
+15.000E-03,-2.404020E+00,-20.101E-03,+9.626256E+00,+303.794E-03
+20.000E-03,-2.404020E+00,-20.101E-03,+6.008166E+00,+303.794E-03
+25.000E-03,-2.414070E+00,-20.101E-03,+2.390075E+00,+295.754E-03
+30.000E-03,-2.404020E+00,-20.101E-03,-1.127513E+00,+295.754E-03
+35.000E-03,-2.404020E+00,-20.101E-03,-4.795854E+00,+301.784E-03
+40.000E-03,-2.404020E+00,-20.101E-03,-8.464196E+00,+303.794E-03
+45.000E-03,-2.393970E+00,-35.176E-03,-9.971734E+00,+297.764E-03
+50.000E-03,-2.404020E+00,-20.101E-03,-6.253141E+00,+299.774E-03
+55.000E-03,-2.434171E+00,-20.101E-03,-2.635050E+00,+303.794E-03
+60.000E-03,-2.404020E+00,-20.101E-03,+983.040E-03,+303.794E-03
+65.000E-03,-2.404020E+00,-20.101E-03,+4.601131E+00,+303.794E-03
+70.000E-03,-2.404020E+00,-30.151E-03,+8.118719E+00,+303.794E-03
+75.000E-03,-2.404020E+00,-5.025E-03,+8.721734E+00,+311.834E-03
+80.000E-03,-2.404020E+00,-20.101E-03,+5.204146E+00,+303.794E-03
+85.000E-03,-2.404020E+00,-25.126E-03,+1.535804E+00,+295.754E-03
+90.000E-03,-2.404020E+00,-20.101E-03,-2.032035E+00,+299.774E-03
+95.000E-03,-2.404020E+00,-20.101E-03,-5.599874E+00,+305.804E-03
+100.000E-03,-2.404020E+00,-20.101E-03,-9.268216E+00,+311.834E-03
+105.000E-03,-2.404020E+00,-25.126E-03,-9.016960E+00,+301.784E-03
+110.000E-03,-2.404020E+00,-30.151E-03,-5.348618E+00,+303.794E-03
+115.000E-03,-2.404020E+00,-20.101E-03,-1.831030E+00,+309.824E-03
+120.000E-03,-2.444221E+00,-20.101E-03,+1.787060E+00,+303.794E-03
+125.000E-03,-2.404020E+00,-20.101E-03,+5.405151E+00,+303.794E-03
+130.000E-03,-2.404020E+00,-30.151E-03,+8.922739E+00,+303.794E-03
+135.000E-03,-2.404020E+00,-20.101E-03,+7.867462E+00,+311.834E-03
+140.000E-03,-2.404020E+00,-20.101E-03,+4.199121E+00,+311.834E-03
+145.000E-03,-2.404020E+00,-20.101E-03,+581.030E-03,+303.794E-03
+150.000E-03,-2.404020E+00,-20.101E-03,-2.936558E+00,+303.794E-03
+155.000E-03,-2.444221E+00,-5.025E-03,-6.454146E+00,+311.834E-03
+160.000E-03,-2.404020E+00,-20.101E-03,-10.072236E+00,+319.874E-03
+165.000E-03,-2.414070E+00,-40.201E-03,-8.212940E+00,+303.794E-03
+170.000E-03,-2.404020E+00,-20.101E-03,-4.645101E+00,+311.834E-03
+175.000E-03,-2.414070E+00,-20.101E-03,-976.759E-03,+313.844E-03
+180.000E-03,-2.444221E+00,-0.0E+00,+2.591080E+00,+311.834E-03
+185.000E-03,-2.434171E+00,-40.201E-03,+6.259422E+00,+303.794E-03
+190.000E-03,-2.424121E+00,-30.151E-03,+9.827261E+00,+311.834E-03
+195.000E-03,-2.404020E+00,-20.101E-03,+7.063442E+00,+319.874E-03
+200.000E-03,-2.404020E+00,-20.101E-03,+3.395101E+00,+319.874E-03
+205.000E-03,-2.404020E+00,-25.126E-03,-72.236E-03,+305.804E-03
+210.000E-03,-2.404020E+00,-30.151E-03,-3.640075E+00,+311.834E-03
+215.000E-03,-2.404020E+00,-20.101E-03,-7.408920E+00,+313.844E-03
+220.000E-03,-2.404020E+00,-20.101E-03,-10.876256E+00,+319.874E-03
+225.000E-03,-2.404020E+00,-35.176E-03,-7.408920E+00,+305.804E-03
+230.000E-03,-2.404020E+00,-30.151E-03,-3.740578E+00,+315.854E-03
+235.000E-03,-2.404020E+00,-5.025E-03,-72.236E-03,+313.844E-03
+240.000E-03,-2.404020E+00,-20.101E-03,+3.596106E+00,+319.874E-03
+245.000E-03,-2.414070E+00,-20.101E-03,+7.013191E+00,+311.834E-03
+250.000E-03,-2.404020E+00,-30.151E-03,+9.827261E+00,+311.834E-03
+255.000E-03,-2.434171E+00,-20.101E-03,+6.209171E+00,+319.874E-03
+260.000E-03,-2.404020E+00,-20.101E-03,+2.591080E+00,+319.874E-03
+265.000E-03,-2.434171E+00,-20.101E-03,-876.256E-03,+311.834E-03
+270.000E-03,-2.404020E+00,-30.151E-03,-4.645101E+00,+311.834E-03
+275.000E-03,-2.414070E+00,-20.101E-03,-8.212940E+00,+319.874E-03
+280.000E-03,-2.404020E+00,-20.101E-03,-10.072236E+00,+311.834E-03
+285.000E-03,-2.404020E+00,-20.101E-03,-6.403895E+00,+311.834E-03
+290.000E-03,-2.404020E+00,-20.101E-03,-2.836055E+00,+311.834E-03
+295.000E-03,-2.414070E+00,-20.101E-03,+731.784E-03,+319.874E-03
+300.000E-03,-2.404020E+00,-20.101E-03,+4.199121E+00,+319.874E-03
+305.000E-03,-2.434171E+00,-20.101E-03,+7.967965E+00,+311.834E-03
+310.000E-03,-2.404020E+00,-40.201E-03,+9.023241E+00,+319.874E-03
+315.000E-03,-2.404020E+00,-20.101E-03,+5.405151E+00,+319.874E-03
+320.000E-03,-2.444221E+00,-20.101E-03,+1.787060E+00,+319.874E-03
+325.000E-03,-2.404020E+00,-25.126E-03,-1.881281E+00,+319.874E-03
+330.000E-03,-2.404020E+00,-40.201E-03,-5.449121E+00,+315.854E-03
+335.000E-03,-2.404020E+00,-20.101E-03,-9.067211E+00,+319.874E-03
+340.000E-03,-2.444221E+00,-20.101E-03,-9.268216E+00,+319.874E-03
+345.000E-03,-2.444221E+00,-20.101E-03,-5.599874E+00,+317.864E-03
+350.000E-03,-2.424121E+00,-30.151E-03,-1.931533E+00,+319.874E-03
+355.000E-03,-2.414070E+00,-20.101E-03,+1.535804E+00,+325.905E-03
+360.000E-03,-2.404020E+00,-20.101E-03,+5.204146E+00,+319.874E-03
+365.000E-03,-2.414070E+00,-35.176E-03,+8.822236E+00,+319.874E-03
+370.000E-03,-2.424121E+00,-30.151E-03,+8.118719E+00,+319.874E-03
+375.000E-03,-2.404020E+00,-20.101E-03,+4.450377E+00,+321.884E-03
+380.000E-03,-2.444221E+00,-20.101E-03,+782.035E-03,+319.874E-03
+385.000E-03,-2.404020E+00,-40.201E-03,-2.635050E+00,+319.874E-03
+390.000E-03,-2.404020E+00,-30.151E-03,-6.353643E+00,+323.894E-03
+395.000E-03,-2.404020E+00,-20.101E-03,-10.021985E+00,+327.915E-03
+400.000E-03,-2.404020E+00,-0.0E+00,-8.263191E+00,+327.915E-03
+405.000E-03,-2.404020E+00,-25.126E-03,-4.795854E+00,+319.874E-03
+410.000E-03,-2.424121E+00,-40.201E-03,-1.127513E+00,+323.894E-03
+415.000E-03,-2.434171E+00,-5.025E-03,+2.339824E+00,+327.915E-03
+420.000E-03,-2.404020E+00,-20.101E-03,+6.008166E+00,+327.915E-03
+425.000E-03,-2.404020E+00,-20.101E-03,+9.777010E+00,+325.905E-03
+430.000E-03,-2.404020E+00,-20.101E-03,+7.214196E+00,+319.874E-03
+435.000E-03,-2.414070E+00,-20.101E-03,+3.746859E+00,+327.915E-03
+440.000E-03,-2.404020E+00,-0.0E+00,-21.985E-03,+327.915E-03
+445.000E-03,-2.404020E+00,-35.176E-03,-3.439070E+00,+321.884E-03
+450.000E-03,-2.404020E+00,-30.151E-03,-7.258166E+00,+323.894E-03
+455.000E-03,-2.414070E+00,-20.101E-03,-10.675251E+00,+327.915E-03
+460.000E-03,-2.404020E+00,-0.0E+00,-7.459171E+00,+327.915E-03
+465.000E-03,-2.414070E+00,-35.176E-03,-3.841080E+00,+327.915E-03
+470.000E-03,-2.404020E+00,-30.151E-03,-423.995E-03,+327.915E-03
+475.000E-03,-2.404020E+00,-20.101E-03,+3.143844E+00,+335.955E-03
+480.000E-03,-2.444221E+00,-20.101E-03,+7.013191E+00,+335.955E-03
+485.000E-03,-2.404020E+00,-20.101E-03,+10.028266E+00,+327.915E-03
+490.000E-03,-2.424121E+00,-40.201E-03,+6.309673E+00,+327.915E-03
+495.000E-03,-2.414070E+00,-25.126E-03,+2.691583E+00,+335.955E-03
+500.000E-03,-2.404020E+00,-20.101E-03,-826.005E-03,+335.955E-03
+505.000E-03,-2.434171E+00,-35.176E-03,-4.293342E+00,+327.915E-03
+510.000E-03,-2.383920E+00,-20.101E-03,-7.961683E+00,+327.915E-03
+515.000E-03,-2.434171E+00,-20.101E-03,-10.172739E+00,+335.955E-03
+520.000E-03,-2.404020E+00,-20.101E-03,-6.856156E+00,+335.955E-03
+525.000E-03,-2.404020E+00,-20.101E-03,-3.187814E+00,+329.925E-03
+530.000E-03,-2.404020E+00,-30.151E-03,+480.528E-03,+331.935E-03
+535.000E-03,-2.414070E+00,-20.101E-03,+4.148869E+00,+335.955E-03
+540.000E-03,-2.404020E+00,-20.101E-03,+7.817211E+00,+335.955E-03
+545.000E-03,-2.434171E+00,-20.101E-03,+9.073493E+00,+327.915E-03
+550.000E-03,-2.404020E+00,-30.151E-03,+5.706658E+00,+331.935E-03
+555.000E-03,-2.404020E+00,-20.101E-03,+2.038317E+00,+341.985E-03
+560.000E-03,-2.404020E+00,-20.101E-03,-1.630025E+00,+335.955E-03
+565.000E-03,-2.434171E+00,-20.101E-03,-5.248116E+00,+335.955E-03
+570.000E-03,-2.404020E+00,-40.201E-03,-8.866206E+00,+335.955E-03
+575.000E-03,-2.404020E+00,-20.101E-03,-9.519472E+00,+343.995E-03
+580.000E-03,-2.404020E+00,-20.101E-03,-5.851131E+00,+335.955E-03
+585.000E-03,-2.404020E+00,-20.101E-03,-2.182789E+00,+333.945E-03
+590.000E-03,-2.404020E+00,-40.201E-03,+1.385050E+00,+335.955E-03
+595.000E-03,-2.414070E+00,-15.075E-03,+4.952889E+00,+337.965E-03
+600.000E-03,-2.404020E+00,-0.0E+00,+8.420226E+00,+343.995E-03
+605.000E-03,-2.404020E+00,-25.126E-03,+8.369975E+00,+335.955E-03
+610.000E-03,-2.404020E+00,-30.151E-03,+4.701633E+00,+335.955E-03
+615.000E-03,-2.434171E+00,-20.101E-03,+1.033291E+00,+343.995E-03
+620.000E-03,-2.404020E+00,-20.101E-03,-2.434045E+00,+343.995E-03
+625.000E-03,-2.404020E+00,-25.126E-03,-6.202889E+00,+337.965E-03
+630.000E-03,-2.424121E+00,-20.101E-03,-9.770729E+00,+335.955E-03
+635.000E-03,-2.404020E+00,-20.101E-03,-8.665201E+00,+343.995E-03
+640.000E-03,-2.444221E+00,-0.0E+00,-5.047111E+00,+343.995E-03
+645.000E-03,-2.404020E+00,-20.101E-03,-1.378769E+00,+335.955E-03
+650.000E-03,-2.404020E+00,-30.151E-03,+2.189070E+00,+335.955E-03
+655.000E-03,-2.414070E+00,-20.101E-03,+5.756910E+00,+352.035E-03
+660.000E-03,-2.404020E+00,-20.101E-03,+9.425251E+00,+343.995E-03
+665.000E-03,-2.434171E+00,-25.126E-03,+7.465452E+00,+335.955E-03
+670.000E-03,-2.404020E+00,-20.101E-03,+3.797111E+00,+335.955E-03
+675.000E-03,-2.404020E+00,-20.101E-03,+78.518E-03,+343.995E-03
+680.000E-03,-2.404020E+00,-20.101E-03,-3.238065E+00,+343.995E-03
+685.000E-03,-2.434171E+00,-35.176E-03,-6.906407E+00,+341.985E-03
+690.000E-03,-2.404020E+00,-20.101E-03,-10.574749E+00,+343.995E-03
+695.000E-03,-2.434171E+00,-20.101E-03,-7.660176E+00,+352.035E-03
+700.000E-03,-2.404020E+00,-20.101E-03,-4.042085E+00,+343.995E-03
+705.000E-03,-2.404020E+00,-40.201E-03,-574.749E-03,+341.985E-03
+710.000E-03,-2.424121E+00,-30.151E-03,+2.993090E+00,+343.995E-03
+715.000E-03,-2.414070E+00,-20.101E-03,+6.611181E+00,+343.995E-03
+720.000E-03,-2.404020E+00,-20.101E-03,+10.229271E+00,+343.995E-03
+725.000E-03,-2.434171E+00,-20.101E-03,+6.611181E+00,+335.955E-03
+730.000E-03,-2.424121E+00,-20.101E-03,+3.093593E+00,+343.995E-03
+735.000E-03,-2.434171E+00,-20.101E-03,-625.000E-03,+346.005E-03
+740.000E-03,-2.444221E+00,-20.101E-03,-4.243090E+00,+352.035E-03
+745.000E-03,-2.404020E+00,-35.176E-03,-7.861181E+00,+337.965E-03
+750.000E-03,-2.404020E+00,-40.201E-03,-10.474246E+00,+343.995E-03
+755.000E-03,-2.414070E+00,-20.101E-03,-6.856156E+00,+352.035E-03
+760.000E-03,-2.444221E+00,-20.101E-03,-3.037060E+00,+343.995E-03
+765.000E-03,-2.434171E+00,-20.101E-03,+179.020E-03,+337.965E-03
+770.000E-03,-2.404020E+00,-20.101E-03,+3.797111E+00,+343.995E-03
+775.000E-03,-2.404020E+00,-15.075E-03,+7.415201E+00,+352.035E-03
+780.000E-03,-2.404020E+00,-20.101E-03,+9.224246E+00,+352.035E-03
+785.000E-03,-2.404020E+00,-25.126E-03,+5.756910E+00,+343.995E-03
+790.000E-03,-2.424121E+00,-20.101E-03,+2.189070E+00,+343.995E-03
+795.000E-03,-2.414070E+00,-20.101E-03,-1.378769E+00,+352.035E-03
+800.000E-03,-2.444221E+00,-0.0E+00,-4.846106E+00,+352.035E-03
+805.000E-03,-2.404020E+00,-20.101E-03,-8.665201E+00,+343.995E-03
+810.000E-03,-2.404020E+00,-20.101E-03,-9.770729E+00,+348.015E-03
+815.000E-03,-2.404020E+00,-20.101E-03,-6.102387E+00,+352.035E-03
+820.000E-03,-2.404020E+00,-20.101E-03,-2.434045E+00,+360.075E-03
+825.000E-03,-2.404020E+00,-20.101E-03,+1.033291E+00,+346.005E-03
+830.000E-03,-2.404020E+00,-30.151E-03,+4.701633E+00,+352.035E-03
+835.000E-03,-2.434171E+00,-20.101E-03,+8.269472E+00,+360.075E-03
+840.000E-03,-2.444221E+00,-20.101E-03,+8.621231E+00,+360.075E-03
+845.000E-03,-2.414070E+00,-35.176E-03,+4.902638E+00,+346.005E-03
+850.000E-03,-2.424121E+00,-30.151E-03,+1.284548E+00,+348.015E-03
+855.000E-03,-2.404020E+00,-20.101E-03,-2.233040E+00,+358.065E-03
+860.000E-03,-2.404020E+00,-20.101E-03,-5.851131E+00,+352.035E-03
+865.000E-03,-2.404020E+00,-35.176E-03,-9.469221E+00,+350.025E-03
+870.000E-03,-2.424121E+00,-30.151E-03,-8.765704E+00,+352.035E-03
+875.000E-03,-2.434171E+00,-20.101E-03,-5.248116E+00,+360.075E-03
+880.000E-03,-2.404020E+00,-20.101E-03,-1.630025E+00,+360.075E-03
+885.000E-03,-2.434171E+00,-40.201E-03,+1.988065E+00,+350.025E-03
+890.000E-03,-2.404020E+00,-30.151E-03,+5.505653E+00,+352.035E-03
+895.000E-03,-2.404020E+00,-5.025E-03,+9.173995E+00,+360.075E-03
+900.000E-03,-2.404020E+00,-0.0E+00,+7.616206E+00,+360.075E-03
+905.000E-03,-2.404020E+00,-25.126E-03,+3.998116E+00,+352.035E-03
+910.000E-03,-2.404020E+00,-30.151E-03,+380.025E-03,+352.035E-03
+915.000E-03,-2.404020E+00,-20.101E-03,-3.037060E+00,+360.075E-03
+920.000E-03,-2.404020E+00,-20.101E-03,-6.856156E+00,+360.075E-03
+925.000E-03,-2.404020E+00,-25.126E-03,-10.273241E+00,+358.065E-03
+930.000E-03,-2.404020E+00,-20.101E-03,-8.062186E+00,+352.035E-03
+935.000E-03,-2.404020E+00,-20.101E-03,-4.293342E+00,+360.075E-03
+940.000E-03,-2.404020E+00,-20.101E-03,-826.005E-03,+360.075E-03
+945.000E-03,-2.404020E+00,-35.176E-03,+2.842337E+00,+358.065E-03
+950.000E-03,-2.404020E+00,-20.101E-03,+6.410176E+00,+356.055E-03
+955.000E-03,-2.404020E+00,-20.101E-03,+10.028266E+00,+360.075E-03
+960.000E-03,-2.404020E+00,-20.101E-03,+6.812186E+00,+360.075E-03
+965.000E-03,-2.404020E+00,-35.176E-03,+3.194096E+00,+352.035E-03
+970.000E-03,-2.424121E+00,-20.101E-03,-423.995E-03,+360.075E-03
+975.000E-03,-2.444221E+00,-20.101E-03,-3.991834E+00,+360.075E-03
+980.000E-03,-2.404020E+00,-0.0E+00,-7.459171E+00,+368.116E-03
+985.000E-03,-2.404020E+00,-35.176E-03,-10.675251E+00,+360.075E-03
+990.000E-03,-2.404020E+00,-30.151E-03,-7.157663E+00,+360.075E-03
+995.000E-03,-2.404020E+00,-20.101E-03,-3.288317E+00,+366.106E-03
+1.000000E+00,-2.444221E+00,-20.101E-03,-21.985E-03,+360.075E-03
+1.005000E+00,-2.404020E+00,-20.101E-03,+3.596106E+00,+354.045E-03
+1.010000E+00,-2.444221E+00,-40.201E-03,+7.214196E+00,+360.075E-03
+1.015000E+00,-2.404020E+00,-20.101E-03,+9.626256E+00,+368.116E-03
+1.020000E+00,-2.404020E+00,-20.101E-03,+5.807161E+00,+368.116E-03
+1.025000E+00,-2.444221E+00,-20.101E-03,+2.339824E+00,+360.075E-03
+1.030000E+00,-2.444221E+00,-20.101E-03,-1.228015E+00,+360.075E-03
+1.035000E+00,-2.404020E+00,-25.126E-03,-4.795854E+00,+362.085E-03
+1.040000E+00,-2.404020E+00,-20.101E-03,-8.464196E+00,+360.075E-03
+1.045000E+00,-2.434171E+00,-25.126E-03,-9.820980E+00,+360.075E-03
+1.050000E+00,-2.424121E+00,-30.151E-03,-6.253141E+00,+360.075E-03
+1.055000E+00,-2.414070E+00,-25.126E-03,-2.635050E+00,+368.116E-03
+1.060000E+00,-2.404020E+00,-0.0E+00,+782.035E-03,+368.116E-03
+1.065000E+00,-2.444221E+00,-25.126E-03,+4.500628E+00,+362.085E-03
+1.070000E+00,-2.404020E+00,-20.101E-03,+8.118719E+00,+360.075E-03
+1.075000E+00,-2.404020E+00,-20.101E-03,+8.671482E+00,+368.116E-03
+1.080000E+00,-2.404020E+00,-20.101E-03,+5.204146E+00,+368.116E-03
+1.085000E+00,-2.434171E+00,-35.176E-03,+1.535804E+00,+368.116E-03
+1.090000E+00,-2.404020E+00,-30.151E-03,-2.132538E+00,+364.095E-03
+1.095000E+00,-2.414070E+00,-20.101E-03,-5.650126E+00,+368.116E-03
+1.100000E+00,-2.404020E+00,-20.101E-03,-9.268216E+00,+368.116E-03
+1.105000E+00,-2.404020E+00,-35.176E-03,-9.016960E+00,+360.075E-03
+1.110000E+00,-2.404020E+00,-30.151E-03,-5.348618E+00,+364.095E-03
+1.115000E+00,-2.404020E+00,-15.075E-03,-1.831030E+00,+370.126E-03
+1.120000E+00,-2.444221E+00,-20.101E-03,+1.988065E+00,+376.156E-03
+1.125000E+00,-2.404020E+00,-25.126E-03,+5.405151E+00,+362.085E-03
+1.130000E+00,-2.404020E+00,-30.151E-03,+9.023241E+00,+364.095E-03
+1.135000E+00,-2.404020E+00,-20.101E-03,+7.867462E+00,+376.156E-03
+1.140000E+00,-2.404020E+00,-20.101E-03,+4.400126E+00,+376.156E-03
+1.145000E+00,-2.404020E+00,-35.176E-03,+581.030E-03,+362.085E-03
+1.150000E+00,-2.424121E+00,-40.201E-03,-2.836055E+00,+360.075E-03
+1.155000E+00,-2.404020E+00,-20.101E-03,-6.604900E+00,+370.126E-03
+1.160000E+00,-2.404020E+00,-20.101E-03,-10.072236E+00,+376.156E-03
+1.165000E+00,-2.414070E+00,-20.101E-03,-8.212940E+00,+368.116E-03
+1.170000E+00,-2.404020E+00,-30.151E-03,-4.544598E+00,+368.116E-03
+1.175000E+00,-2.414070E+00,-20.101E-03,-876.256E-03,+370.126E-03
+1.180000E+00,-2.404020E+00,-20.101E-03,+2.591080E+00,+376.156E-03
+1.185000E+00,-2.404020E+00,-35.176E-03,+6.410176E+00,+368.116E-03
+1.190000E+00,-2.383920E+00,-30.151E-03,+9.827261E+00,+368.116E-03
+1.195000E+00,-2.404020E+00,-20.101E-03,+7.013191E+00,+376.156E-03
+1.200000E+00,-2.444221E+00,-20.101E-03,+3.395101E+00,+376.156E-03
+1.205000E+00,-2.414070E+00,-35.176E-03,-273.241E-03,+368.116E-03
+1.210000E+00,-2.404020E+00,-20.101E-03,-3.740578E+00,+368.116E-03
+1.215000E+00,-2.404020E+00,-20.101E-03,-7.408920E+00,+376.156E-03
+1.220000E+00,-2.404020E+00,-20.101E-03,-10.876256E+00,+376.156E-03
+1.225000E+00,-2.434171E+00,-20.101E-03,-7.408920E+00,+370.126E-03
+1.230000E+00,-2.424121E+00,-40.201E-03,-3.740578E+00,+368.116E-03
+1.235000E+00,-685.427E-03,-20.101E-03,-72.236E-03,+376.156E-03
+1.240000E+00,-112.563E-03,-0.0E+00,+3.395101E+00,+14.347E-03
+1.245000E+00,-72.362E-03,-35.176E-03,+7.063442E+00,+6.307E-03
+1.250000E+00,-72.362E-03,-40.201E-03,+9.827261E+00,+10.327E-03
+1.255000E+00,-102.513E-03,-20.101E-03,+6.209171E+00,+14.347E-03
+1.260000E+00,-72.362E-03,-20.101E-03,+2.591080E+00,+6.307E-03
+1.265000E+00,-102.513E-03,-35.176E-03,-1.077261E+00,+8.317E-03
+1.270000E+00,-92.462E-03,-20.101E-03,-4.645101E+00,+6.307E-03
+1.275000E+00,-82.412E-03,-20.101E-03,-8.413945E+00,+12.337E-03
+1.280000E+00,-72.362E-03,-20.101E-03,-10.072236E+00,+6.307E-03
+1.285000E+00,-72.362E-03,-25.126E-03,-6.604900E+00,+6.307E-03
+1.290000E+00,-92.462E-03,-30.151E-03,-2.836055E+00,+14.347E-03
+1.295000E+00,-1.861307E+00,+0.0E+00,+782.035E-03,+6.307E-03
+1.300000E+00,-2.444221E+00,-20.101E-03,+4.400126E+00,+134.950E-03
+1.305000E+00,-2.414070E+00,-20.101E-03,+8.018216E+00,+167.111E-03
+1.310000E+00,-2.404020E+00,-20.101E-03,+8.922739E+00,+171.131E-03
+1.315000E+00,-2.414070E+00,-20.101E-03,+5.405151E+00,+169.121E-03
+1.320000E+00,-2.404020E+00,-0.0E+00,+1.586055E+00,+175.151E-03
+1.325000E+00,-2.434171E+00,-20.101E-03,-1.831030E+00,+169.121E-03
+1.330000E+00,-2.404020E+00,-30.151E-03,-5.549623E+00,+167.111E-03
+1.335000E+00,-2.404020E+00,-20.101E-03,-9.067211E+00,+175.151E-03
+1.340000E+00,-2.404020E+00,-20.101E-03,-9.268216E+00,+175.151E-03
+1.345000E+00,-2.404020E+00,-20.101E-03,-5.449121E+00,+175.151E-03
+1.350000E+00,-2.404020E+00,-30.151E-03,-1.831030E+00,+171.131E-03
+1.355000E+00,-2.404020E+00,-20.101E-03,+1.535804E+00,+177.161E-03
+1.360000E+00,-2.404020E+00,-0.0E+00,+5.204146E+00,+175.151E-03
+1.365000E+00,-2.414070E+00,-20.101E-03,+8.671482E+00,+175.151E-03
+1.370000E+00,-2.404020E+00,-20.101E-03,+8.118719E+00,+179.171E-03
+1.375000E+00,-2.414070E+00,-20.101E-03,+4.450377E+00,+181.181E-03
+1.380000E+00,-2.404020E+00,-20.101E-03,+782.035E-03,+183.191E-03
+1.385000E+00,-2.373869E+00,-20.101E-03,-2.685302E+00,+177.161E-03
+1.390000E+00,-2.404020E+00,-30.151E-03,-6.253141E+00,+175.151E-03
+1.395000E+00,-2.404020E+00,-20.101E-03,-10.021985E+00,+183.191E-03
+1.400000E+00,-2.444221E+00,-20.101E-03,-8.263191E+00,+183.191E-03
+1.405000E+00,-2.404020E+00,-20.101E-03,-4.795854E+00,+177.161E-03
+1.410000E+00,-2.404020E+00,-30.151E-03,-1.228015E+00,+183.191E-03
+1.415000E+00,-2.404020E+00,-20.101E-03,+2.390075E+00,+185.201E-03
+1.420000E+00,-2.444221E+00,-0.0E+00,+6.008166E+00,+183.191E-03
+1.425000E+00,-2.404020E+00,-40.201E-03,+9.626256E+00,+183.191E-03
+1.430000E+00,-2.404020E+00,-20.101E-03,+7.314699E+00,+187.211E-03
+1.435000E+00,-2.404020E+00,-20.101E-03,+3.445352E+00,+185.201E-03
+1.440000E+00,-2.404020E+00,-20.101E-03,-21.985E-03,+191.231E-03
+1.445000E+00,-2.434171E+00,-20.101E-03,-3.489322E+00,+189.221E-03
+1.450000E+00,-2.404020E+00,-20.101E-03,-7.157663E+00,+191.231E-03
+1.455000E+00,-2.414070E+00,-20.101E-03,-10.826005E+00,+191.231E-03
+1.460000E+00,-2.404020E+00,-20.101E-03,-7.459171E+00,+191.231E-03
+1.465000E+00,-2.434171E+00,-25.126E-03,-3.841080E+00,+183.191E-03
+1.470000E+00,-2.404020E+00,-30.151E-03,-323.492E-03,+191.231E-03
+1.475000E+00,-2.404020E+00,-20.101E-03,+3.194096E+00,+191.231E-03
+1.480000E+00,-2.404020E+00,+0.0E+00,+6.812186E+00,+199.271E-03
+1.485000E+00,-2.434171E+00,-20.101E-03,+9.978015E+00,+191.231E-03
+1.490000E+00,-2.404020E+00,-20.101E-03,+6.309673E+00,+191.231E-03
+1.495000E+00,-2.434171E+00,-20.101E-03,+2.842337E+00,+199.271E-03
+1.500000E+00,-2.404020E+00,-20.101E-03,-826.005E-03,+207.312E-03
+1.505000E+00,-2.444221E+00,-20.101E-03,-4.293342E+00,+197.261E-03
+1.510000E+00,-2.424121E+00,-30.151E-03,-7.961683E+00,+195.251E-03
+1.515000E+00,-2.404020E+00,-20.101E-03,-10.273241E+00,+199.271E-03
+1.520000E+00,-2.404020E+00,-20.101E-03,-6.655151E+00,+199.271E-03
+1.525000E+00,-2.404020E+00,-20.101E-03,-3.037060E+00,+193.241E-03
+1.530000E+00,-2.404020E+00,-20.101E-03,+581.030E-03,+199.271E-03
+1.535000E+00,-2.404020E+00,-20.101E-03,+3.998116E+00,+199.271E-03
